UniqueID,playerID,TeamID,LeagueID,Games_Played,Minutes_Played,Wins,Losses,year
G3203,richtmi01,NYR,NHL,68.0,3878.0,27.0,30.0,1998
G3204,richtmi01,NYR,NHL,61.0,3622.0,22.0,31.0,1999
G3205,richtmi01,NYR,NHL,45.0,2635.0,20.0,21.0,2000
G3206,richtmi01,NYR,NHL,55.0,3195.0,24.0,26.0,2001
G3207,richtmi01,NYR,NHL,13.0,694.0,5.0,6.0,2002
G3208,ridlecu01,NYR,NHL,2.0,81.0,1.0,1.0,1974
G3209,ridlecu01,VAN,NHL,9.0,500.0,6.0,0.0,1975
G3210,ridlecu01,VAN,NHL,37.0,2074.0,8.0,21.0,1976
G3211,ridlecu01,VAN,NHL,40.0,2010.0,9.0,17.0,1977
G3212,ridlecu01,VAN,NHL,10.0,599.0,2.0,6.0,1979
G3213,ridlecu01,TOR,NHL,3.0,110.0,0.0,1.0,1979
G3214,ridlecu01,TOR,NHL,3.0,124.0,1.0,1.0,1980
G3215,riendvi01,MTL,NHL,1.0,36.0,0.0,0.0,1987
G3216,riendvi01,STL,NHL,32.0,1842.0,11.0,15.0,1988
G3217,riendvi01,STL,NHL,43.0,2551.0,17.0,19.0,1989
G3218,riendvi01,STL,NHL,44.0,2671.0,29.0,9.0,1990
G3219,riendvi01,STL,NHL,3.0,157.0,1.0,2.0,1991
G3220,riendvi01,DET,NHL,2.0,87.0,2.0,0.0,1991
G3221,riendvi01,DET,NHL,22.0,1193.0,13.0,4.0,1992
G3222,riendvi01,DET,NHL,8.0,345.0,2.0,4.0,1993
G3223,riendvi01,BOS,NHL,18.0,976.0,7.0,6.0,1993
G3224,riendvi01,BOS,NHL,11.0,565.0,3.0,6.0,1994
G3225,riggide01,DET,NHL,9.0,540.0,2.0,6.0,1959
G3226,riggide01,DET,NHL,9.0,459.0,4.0,4.0,1962
G3227,riggipa01,BIR,WHA,46.0,2511.0,16.0,22.0,1978
G3228,riggipa01,ATF,NHL,25.0,1368.0,11.0,9.0,1979
G3229,riggipa01,CAL,NHL,42.0,2411.0,21.0,16.0,1980
G3230,riggipa01,CAL,NHL,52.0,2934.0,19.0,19.0,1981
G3231,riggipa01,WAS,NHL,38.0,2161.0,16.0,9.0,1982
G3232,riggipa01,WAS,NHL,41.0,2299.0,21.0,14.0,1983
G3233,riggipa01,WAS,NHL,57.0,3388.0,28.0,20.0,1984
G3234,riggipa01,WAS,NHL,7.0,369.0,2.0,3.0,1985
G3235,riggipa01,BOS,NHL,39.0,2272.0,17.0,11.0,1985
G3236,riggipa01,BOS,NHL,10.0,513.0,3.0,5.0,1986
G3237,riggipa01,PIT,NHL,17.0,988.0,8.0,6.0,1986
G3238,riggipa01,PIT,NHL,22.0,1169.0,7.0,8.0,1987
G3239,ringbo01,BOS,NHL,1.0,33.0,0.0,0.0,1965
G3240,rinnepe01,NAS,NHL,2.0,63.0,1.0,1.0,2005
G3241,rinnepe01,NAS,NHL,1.0,29.0,0.0,0.0,2007
G3242,rinnepe01,NAS,NHL,52.0,2999.0,29.0,15.0,2008
G3243,rinnepe01,NAS,NHL,58.0,3246.0,32.0,16.0,2009
G3244,rinnepe01,NAS,NHL,64.0,3789.0,33.0,22.0,2010
G3245,rinnepe01,NAS,NHL,73.0,4169.0,43.0,18.0,2011
G3246,rivarfe01,MNS,NHL,13.0,657.0,0.0,6.0,1968
G3247,rivarfe01,MNS,NHL,14.0,800.0,3.0,5.0,1969
G3248,rivarfe01,MNS,NHL,13.0,701.0,3.0,6.0,1973
G3249,rivarfe01,MNS,NHL,15.0,707.0,3.0,9.0,1974
G3250,roachjo01,TRS,NHL,22.0,1340.0,11.0,10.0,1921
G3251,roachjo01,TRS,NHL,24.0,1469.0,13.0,10.0,1922
G3252,roachjo01,TRS,NHL,23.0,1380.0,10.0,13.0,1923
G3253,roachjo01,TRS,NHL,30.0,1800.0,19.0,11.0,1924
G3254,roachjo01,TRS,NHL,36.0,2231.0,12.0,21.0,1925
G3255,roachjo01,TRS,NHL,44.0,2764.0,15.0,24.0,1926
G3256,roachjo01,TOR,NHL,43.0,2690.0,18.0,18.0,1927
G3257,roachjo01,NYR,NHL,44.0,2760.0,21.0,13.0,1928
G3258,roachjo01,NYR,NHL,44.0,2770.0,17.0,17.0,1929
G3259,roachjo01,NYR,NHL,44.0,2760.0,19.0,16.0,1930
G3260,roachjo01,NYR,NHL,48.0,3020.0,23.0,17.0,1931
G3261,roachjo01,DET,NHL,48.0,2970.0,25.0,15.0,1932
G3262,roachjo01,DET,NHL,19.0,1030.0,9.0,8.0,1933
G3263,roachjo01,DET,NHL,23.0,1460.0,7.0,11.0,1934
G3264,roberea01,DET,NHL,,,,,1936
G3265,roberea01,NYA,NHL,48.0,3000.0,19.0,18.0,1937
G3266,roberea01,NYA,NHL,46.0,2850.0,17.0,18.0,1938
G3267,roberea01,NYA,NHL,48.0,2960.0,15.0,29.0,1939
G3268,roberea01,NYA,NHL,36.0,2260.0,6.0,22.0,1940
G3269,roberea01,BKN,NHL,12.0,750.0,3.0,8.0,1941
G3270,robermo01,BOS,NHL,2.0,85.0,1.0,1.0,1925
G3271,robermo01,NYA,NHL,1.0,60.0,1.0,0.0,1931
G3272,robermo01,NYA,NHL,6.0,336.0,1.0,4.0,1933
G3273,robermo01,CHI,NHL,1.0,20.0,0.0,0.0,1951
G3274,rochoh01,QU1,NHA,2.0,120.0,0.0,2.0,1915
G3275,rollial01,TOR,NHL,2.0,100.0,1.0,1.0,1949
G3276,rollial01,TOR,NHL,40.0,2367.0,27.0,5.0,1950
G3277,rollial01,TOR,NHL,70.0,4170.0,29.0,24.0,1951
G3278,rollial01,CHI,NHL,70.0,4200.0,27.0,28.0,1952
G3279,rollial01,CHI,NHL,66.0,3960.0,12.0,47.0,1953
G3280,rollial01,CHI,NHL,44.0,2640.0,9.0,27.0,1954
G3281,rollial01,CHI,NHL,58.0,3480.0,17.0,30.0,1955
G3282,rollial01,CHI,NHL,70.0,4200.0,16.0,39.0,1956
G3283,rollial01,NYR,NHL,10.0,600.0,3.0,4.0,1959
G3284,rolosdw01,CAL,NHL,31.0,1618.0,9.0,14.0,1996
G3285,rolosdw01,CAL,NHL,39.0,2205.0,11.0,16.0,1997
G3286,rolosdw01,BUF,NHL,18.0,911.0,6.0,8.0,1998
G3287,rolosdw01,BUF,NHL,14.0,677.0,1.0,7.0,1999
G3288,rolosdw01,MIN,NHL,45.0,2506.0,14.0,20.0,2001
G3289,rolosdw01,MIN,NHL,50.0,2945.0,23.0,16.0,2002
G3290,rolosdw01,MIN,NHL,48.0,2847.0,19.0,18.0,2003
G3291,rolosdw01,MIN,NHL,24.0,1361.0,6.0,17.0,2005
G3292,rolosdw01,EDM,NHL,19.0,1163.0,8.0,7.0,2005
G3293,rolosdw01,EDM,NHL,68.0,3932.0,27.0,34.0,2006
G3294,rolosdw01,EDM,NHL,43.0,2340.0,15.0,17.0,2007
G3295,rolosdw01,EDM,NHL,63.0,3597.0,28.0,24.0,2008
G3296,rolosdw01,NYI,NHL,50.0,2897.0,23.0,18.0,2009
G3297,rolosdw01,NYI,NHL,20.0,1206.0,6.0,13.0,2010
G3298,rolosdw01,TBL,NHL,34.0,1993.0,18.0,12.0,2010
G3299,rolosdw01,TBL,NHL,40.0,2099.0,13.0,16.0,2011
G3300,romanro01,PIT,NHL,3.0,155.0,0.0,3.0,1982
G3301,romanro01,PIT,NHL,18.0,1020.0,6.0,11.0,1983
G3302,romanro01,PIT,NHL,31.0,1629.0,9.0,17.0,1984
G3303,romanro01,PIT,NHL,46.0,2684.0,21.0,20.0,1985
G3304,romanro01,PIT,NHL,25.0,1438.0,9.0,11.0,1986
G3305,romanro01,BOS,NHL,1.0,60.0,0.0,1.0,1986
G3306,romanro01,PIT,NHL,2.0,125.0,1.0,0.0,1993
G3307,rosatmi01,WAS,NHL,1.0,28.0,1.0,0.0,1998
G3308,roussdo01,PHI,NHL,17.0,922.0,7.0,8.0,1991
G3309,roussdo01,PHI,NHL,34.0,1769.0,13.0,11.0,1992
G3310,roussdo01,PHI,NHL,60.0,3285.0,29.0,20.0,1993
G3311,roussdo01,PHI,NHL,19.0,1075.0,11.0,7.0,1994
G3312,roussdo01,PHI,NHL,9.0,456.0,2.0,3.0,1995
G3313,roussdo01,WIN,NHL,7.0,285.0,2.0,2.0,1995
G3314,roussdo01,ANA,NHL,18.0,884.0,4.0,5.0,1998
G3315,roussdo01,ANA,NHL,20.0,988.0,6.0,5.0,1999
G3316,roussdo01,ANA,NHL,13.0,653.0,2.0,5.0,2000
G3317,roussdo01,EDM,NHL,8.0,348.0,1.0,4.0,2000
G3318,roypa01,MTL,NHL,1.0,20.0,1.0,0.0,1984
G3319,roypa01,MTL,NHL,47.0,2651.0,23.0,18.0,1985
G3320,roypa01,MTL,NHL,46.0,2686.0,22.0,16.0,1986
G3321,roypa01,MTL,NHL,45.0,2586.0,23.0,12.0,1987
G3322,roypa01,MTL,NHL,48.0,2744.0,33.0,5.0,1988
G3323,roypa01,MTL,NHL,54.0,3173.0,31.0,16.0,1989
G3324,roypa01,MTL,NHL,48.0,2835.0,25.0,15.0,1990
G3325,roypa01,MTL,NHL,67.0,3935.0,36.0,22.0,1991
G3326,roypa01,MTL,NHL,62.0,3595.0,31.0,25.0,1992
G3327,roypa01,MTL,NHL,68.0,3867.0,35.0,17.0,1993
G3328,roypa01,MTL,NHL,43.0,2566.0,17.0,20.0,1994
G3329,roypa01,MTL,NHL,22.0,1260.0,12.0,9.0,1995
G3330,roypa01,COL,NHL,39.0,2305.0,22.0,15.0,1995
G3331,roypa01,COL,NHL,62.0,3698.0,38.0,15.0,1996
G3332,roypa01,COL,NHL,65.0,3835.0,31.0,19.0,1997
G3333,roypa01,COL,NHL,61.0,3648.0,32.0,19.0,1998
G3334,roypa01,COL,NHL,63.0,3704.0,32.0,21.0,1999
G3335,roypa01,COL,NHL,62.0,3585.0,40.0,13.0,2000
G3336,roypa01,COL,NHL,63.0,3773.0,32.0,23.0,2001
G3337,roypa01,COL,NHL,63.0,3769.0,35.0,15.0,2002
G3338,rudkoco01,STL,NHL,1.0,30.0,1.0,0.0,2002
G3339,rupppa01,DET,NHL,1.0,60.0,0.0,1.0,1963
G3340,rutheji01,DET,NHL,29.0,1498.0,7.0,15.0,1970
G3341,rutheji01,PIT,NHL,40.0,2160.0,17.0,15.0,1971
G3342,rutheji01,PIT,NHL,49.0,2660.0,20.0,22.0,1972
G3343,rutheji01,PIT,NHL,26.0,1432.0,7.0,12.0,1973
G3344,rutheji01,DET,NHL,25.0,1420.0,9.0,11.0,1973
G3345,rutheji01,DET,NHL,59.0,3478.0,20.0,29.0,1974
G3346,rutheji01,DET,NHL,44.0,2640.0,13.0,25.0,1975
G3347,rutheji01,DET,NHL,48.0,2740.0,7.0,34.0,1976
G3348,rutheji01,DET,NHL,43.0,2468.0,20.0,17.0,1977
G3349,rutheji01,DET,NHL,32.0,1892.0,13.0,14.0,1978
G3350,rutheji01,DET,NHL,23.0,1326.0,6.0,13.0,1979
G3351,rutheji01,DET,NHL,10.0,600.0,2.0,6.0,1980
G3352,rutheji01,TOR,NHL,18.0,961.0,4.0,10.0,1980
G3353,rutheji01,LAK,NHL,3.0,180.0,3.0,0.0,1980
G3354,rutheji01,LAK,NHL,7.0,380.0,3.0,3.0,1981
G3355,rutheji01,DET,NHL,1.0,60.0,0.0,1.0,1982
G3356,rutlewa01,LAK,NHL,45.0,2444.0,20.0,18.0,1967
G3357,rutlewa01,LAK,NHL,17.0,921.0,6.0,7.0,1968
G3358,rutlewa01,LAK,NHL,20.0,960.0,2.0,12.0,1969
G3359,rutlewa01,HOU,WHA,36.0,2163.0,20.0,14.0,1972
G3360,rutlewa01,HOU,WHA,25.0,1509.0,12.0,12.0,1973
G3361,rutlewa01,HOU,WHA,35.0,2092.0,20.0,15.0,1974
G3362,rutlewa01,HOU,WHA,25.0,1456.0,14.0,10.0,1975
G3363,rutlewa01,HOU,WHA,42.0,2512.0,23.0,14.0,1976
G3364,rutlewa01,HOU,WHA,12.0,634.0,4.0,7.0,1977
G3365,rynnaju01,TOR,NHL,2.0,99.0,0.0,1.0,2011
G3366,sabouda01,CAL,NHL,4.0,169.0,0.0,3.0,2003
G3367,sabouda01,PIT,NHL,1.0,21.0,0.0,1.0,2005
G3368,sabouda01,VAN,NHL,9.0,480.0,2.0,4.0,2006
G3369,sabouda01,PIT,NHL,24.0,1242.0,10.0,9.0,2007
G3370,sabouda01,PIT,NHL,19.0,989.0,6.0,8.0,2008
G3371,salakal01,FLO,NHL,2.0,67.0,0.0,1.0,2009
G3372,saloto01,NYI,NHL,6.0,358.0,1.0,5.0,1994
G3373,saloto01,NYI,NHL,10.0,523.0,1.0,7.0,1995
G3374,saloto01,NYI,NHL,58.0,3208.0,20.0,27.0,1996
G3375,saloto01,NYI,NHL,62.0,3461.0,23.0,29.0,1997
G3376,saloto01,NYI,NHL,51.0,3018.0,17.0,26.0,1998
G3377,saloto01,EDM,NHL,13.0,700.0,8.0,2.0,1998
G3378,saloto01,EDM,NHL,70.0,4164.0,27.0,28.0,1999
G3379,saloto01,EDM,NHL,73.0,4364.0,36.0,25.0,2000
G3380,saloto01,EDM,NHL,69.0,4035.0,30.0,28.0,2001
G3381,saloto01,EDM,NHL,65.0,3814.0,29.0,27.0,2002
G3382,saloto01,EDM,NHL,44.0,2487.0,17.0,18.0,2003
G3383,saloto01,COL,NHL,5.0,304.0,1.0,3.0,2003
G3384,sandsch01,MTL,NHL,1.0,25.0,0.0,0.0,1939
G3385,sandsmi01,MNS,NHL,3.0,139.0,0.0,3.0,1984
G3386,sandsmi01,MNS,NHL,3.0,163.0,0.0,2.0,1986
G3387,sanfocu01,STL,NHL,8.0,397.0,5.0,1.0,2002
G3388,sanfocu01,STL,NHL,34.0,1830.0,13.0,13.0,2005
G3389,sanfocu01,STL,NHL,31.0,1492.0,8.0,12.0,2006
G3390,sanfocu01,VAN,NHL,16.0,679.0,4.0,3.0,2007
G3391,sanfocu01,VAN,NHL,19.0,973.0,7.0,8.0,2008
G3392,sanfocu01,CBS,NHL,36.0,1983.0,10.0,18.0,2011
G3393,sanzani01,DOT,WHA,1.0,20.0,0.0,0.0,1975
G3394,sarjege01,STL,NHL,4.0,120.0,1.0,0.0,1994
G3395,sarjege01,SJS,NHL,4.0,171.0,0.0,2.0,1995
G3396,sauvebo01,BUF,NHL,4.0,184.0,1.0,2.0,1976
G3397,sauvebo01,BUF,NHL,11.0,480.0,6.0,2.0,1977
G3398,sauvebo01,BUF,NHL,29.0,1610.0,10.0,10.0,1978
G3399,sauvebo01,BUF,NHL,32.0,1880.0,20.0,8.0,1979
G3400,sauvebo01,BUF,NHL,35.0,2100.0,16.0,10.0,1980
G3401,sauvebo01,BUF,NHL,14.0,760.0,6.0,1.0,1981
G3402,sauvebo01,DET,NHL,41.0,2365.0,11.0,25.0,1981
G3403,sauvebo01,BUF,NHL,54.0,3110.0,25.0,20.0,1982
G3404,sauvebo01,BUF,NHL,40.0,2375.0,22.0,13.0,1983
G3405,sauvebo01,BUF,NHL,27.0,1564.0,13.0,10.0,1984
G3406,sauvebo01,CHI,NHL,38.0,2099.0,19.0,13.0,1985
G3407,sauvebo01,CHI,NHL,46.0,2660.0,19.0,19.0,1986
G3408,sauvebo01,NJD,NHL,34.0,1803.0,10.0,16.0,1987
G3409,sauvebo01,NJD,NHL,15.0,720.0,4.0,5.0,1988
G3410,sauveph01,COL,NHL,17.0,986.0,7.0,7.0,2003
G3411,sauveph01,CAL,NHL,8.0,402.0,3.0,3.0,2005
G3412,sauveph01,PHO,NHL,5.0,187.0,0.0,4.0,2005
G3413,sauveph01,BOS,NHL,2.0,41.0,0.0,0.0,2006
G3414,savarjo01,QU1,NHA,1.0,10.0,0.0,0.0,1911
G3415,sawchte01,DET,NHL,7.0,420.0,4.0,3.0,1949
G3416,sawchte01,DET,NHL,70.0,4200.0,44.0,13.0,1950
G3417,sawchte01,DET,NHL,70.0,4200.0,44.0,14.0,1951
G3418,sawchte01,DET,NHL,63.0,3780.0,32.0,15.0,1952
G3419,sawchte01,DET,NHL,67.0,4004.0,35.0,19.0,1953
G3420,sawchte01,DET,NHL,68.0,4040.0,40.0,17.0,1954
G3421,sawchte01,BOS,NHL,68.0,4080.0,22.0,33.0,1955
G3422,sawchte01,BOS,NHL,34.0,2040.0,18.0,10.0,1956
G3423,sawchte01,DET,NHL,70.0,4200.0,29.0,29.0,1957
G3424,sawchte01,DET,NHL,67.0,4020.0,23.0,36.0,1958
G3425,sawchte01,DET,NHL,58.0,3480.0,24.0,20.0,1959
G3426,sawchte01,DET,NHL,37.0,2150.0,12.0,16.0,1960
G3427,sawchte01,DET,NHL,43.0,2580.0,14.0,21.0,1961
G3428,sawchte01,DET,NHL,48.0,2781.0,22.0,16.0,1962
G3429,sawchte01,DET,NHL,53.0,3140.0,25.0,20.0,1963
G3430,sawchte01,TOR,NHL,36.0,2160.0,17.0,13.0,1964
G3431,sawchte01,TOR,NHL,27.0,1521.0,10.0,11.0,1965
G3432,sawchte01,TOR,NHL,28.0,1409.0,15.0,5.0,1966
G3433,sawchte01,LAK,NHL,36.0,1936.0,11.0,14.0,1967
G3434,sawchte01,DET,NHL,13.0,641.0,3.0,4.0,1968
G3435,sawchte01,NYR,NHL,8.0,412.0,3.0,1.0,1969
G3436,schaejo01,NYR,NHL,1.0,39.0,0.0,1.0,1959
G3437,schaejo01,NYR,NHL,1.0,47.0,0.0,1.0,1960
G3438,schaeno01,SJS,NHL,7.0,352.0,5.0,1.0,2005
G3439,schafpa01,BOS,NHL,3.0,77.0,0.0,0.0,1996
G3440,schneco01,VAN,NHL,8.0,355.0,2.0,4.0,2008
G3441,schneco01,VAN,NHL,2.0,79.0,0.0,1.0,2009
G3442,schneco01,VAN,NHL,25.0,1372.0,16.0,4.0,2010
G3443,schneco01,VAN,NHL,33.0,1833.0,20.0,8.0,2011
G3444,schwaco01,NJD,NHL,10.0,331.0,0.0,3.0,1995
G3445,schwaco01,TBL,NHL,31.0,1462.0,11.0,12.0,1996
G3446,schwaco01,TBL,NHL,16.0,821.0,2.0,9.0,1997
G3447,schwaco01,TBL,NHL,40.0,2146.0,8.0,25.0,1998
G3448,schwaco01,VAN,NHL,6.0,269.0,2.0,1.0,1999
G3449,schwaco01,TOR,NHL,30.0,1646.0,12.0,10.0,2001
G3450,schwaco01,NJD,NHL,11.0,614.0,5.0,3.0,2002
G3451,schwaco01,NJD,NHL,3.0,187.0,2.0,0.0,2003
G3452,schwama01,STL,NHL,2.0,60.0,0.0,1.0,2006
G3453,schwama01,STL,NHL,2.0,50.0,0.0,1.0,2007
G3454,schwama01,STL,NHL,2.0,15.0,0.0,0.0,2008
G3455,scottro01,NYR,NHL,9.0,485.0,2.0,3.0,1983
G3456,scottro01,NYR,NHL,4.0,156.0,0.0,3.0,1985
G3457,scottro01,NYR,NHL,1.0,65.0,0.0,0.0,1986
G3458,scottro01,NYR,NHL,2.0,90.0,1.0,1.0,1987
G3459,scottro01,LAK,NHL,12.0,654.0,5.0,6.0,1989
G3460,scotttr01,LAK,NHL,1.0,25.0,0.0,0.0,2000
G3461,scrivbe01,TOR,NHL,12.0,672.0,4.0,5.0,2011
G3462,sevigri01,MTL,NHL,11.0,632.0,5.0,4.0,1979
G3463,sevigri01,MTL,NHL,33.0,1777.0,20.0,4.0,1980
G3464,sevigri01,MTL,NHL,19.0,1027.0,11.0,4.0,1981
G3465,sevigri01,MTL,NHL,38.0,2130.0,15.0,11.0,1982
G3466,sevigri01,MTL,NHL,40.0,2203.0,16.0,18.0,1983
G3467,sevigri01,QUE,NHL,20.0,1104.0,10.0,6.0,1984
G3468,sevigri01,QUE,NHL,11.0,468.0,3.0,5.0,1985
G3469,sevigri01,QUE,NHL,4.0,144.0,0.0,2.0,1986
G3470,sharpsc01,CAL,NHL,1.0,65.0,0.0,0.0,1991
G3471,shawji01,TOT,WHA,21.0,1055.0,7.0,9.0,1974
G3472,shawji01,TOT,WHA,16.0,777.0,4.0,7.0,1975
G3473,shielal01,NYA,NHL,1.0,41.0,0.0,0.0,1931
G3474,shielst01,BUF,NHL,2.0,75.0,1.0,0.0,1995
G3475,shielst01,BUF,NHL,13.0,789.0,3.0,8.0,1996
G3476,shielst01,BUF,NHL,16.0,785.0,3.0,6.0,1997
G3477,shielst01,SJS,NHL,37.0,2162.0,15.0,11.0,1998
G3478,shielst01,SJS,NHL,67.0,3797.0,27.0,30.0,1999
G3479,shielst01,SJS,NHL,21.0,1135.0,6.0,8.0,2000
G3480,shielst01,ANA,NHL,33.0,1777.0,9.0,20.0,2001
G3481,shielst01,BOS,NHL,36.0,2112.0,12.0,13.0,2002
G3482,shielst01,FLO,NHL,16.0,732.0,3.0,6.0,2003
G3483,shielst01,ATL,NHL,5.0,266.0,1.0,2.0,2005
G3484,shoreha01,OT1,NHA,1.0,5.0,0.0,0.0,1911
G3485,shtalmi01,ANA,NHL,10.0,543.0,3.0,4.0,1993
G3486,shtalmi01,ANA,NHL,18.0,810.0,4.0,7.0,1994
G3487,shtalmi01,ANA,NHL,30.0,1637.0,7.0,16.0,1995
G3488,shtalmi01,ANA,NHL,24.0,1079.0,7.0,8.0,1996
G3489,shtalmi01,ANA,NHL,40.0,2049.0,13.0,18.0,1997
G3490,shtalmi01,EDM,NHL,34.0,1819.0,12.0,17.0,1998
G3491,shtalmi01,PHO,NHL,4.0,243.0,1.0,2.0,1998
G3492,shtalmi01,PHO,NHL,15.0,904.0,7.0,6.0,1999
G3493,shtalmi01,FLO,NHL,15.0,882.0,8.0,4.0,1999
G3494,shulmri01,NJD,NHL,1.0,62.0,0.0,1.0,1997
G3495,shulmri01,FLO,NHL,1.0,60.0,1.0,0.0,1999
G3496,sidorpe01,HAR,NHL,1.0,60.0,0.0,1.0,1987
G3497,sidorpe01,HAR,NHL,44.0,2635.0,22.0,18.0,1988
G3498,sidorpe01,HAR,NHL,46.0,2703.0,19.0,19.0,1989
G3499,sidorpe01,HAR,NHL,52.0,2953.0,21.0,22.0,1990
G3500,sidorpe01,HAR,NHL,35.0,1995.0,9.0,19.0,1991
G3501,sidorpe01,OTT,NHL,64.0,3388.0,8.0,46.0,1992
G3502,sidorpe01,NJD,NHL,3.0,130.0,0.0,3.0,1993
G3503,sidorpe01,NJD,NHL,1.0,20.0,0.0,0.0,1997
G3504,sigaljo01,BOS,NHL,1.0,1.0,0.0,0.0,2005
G3505,simmodo01,BOS,NHL,26.0,1560.0,13.0,9.0,1956
G3506,simmodo01,BOS,NHL,39.0,2288.0,15.0,14.0,1957
G3507,simmodo01,BOS,NHL,58.0,3480.0,24.0,26.0,1958
G3508,simmodo01,BOS,NHL,28.0,1680.0,12.0,13.0,1959
G3509,simmodo01,BOS,NHL,18.0,1079.0,3.0,9.0,1960
G3510,simmodo01,TOR,NHL,9.0,540.0,5.0,3.0,1961
G3511,simmodo01,TOR,NHL,28.0,1680.0,15.0,8.0,1962
G3512,simmodo01,TOR,NHL,21.0,1191.0,9.0,9.0,1963
G3513,simmodo01,NYR,NHL,12.0,551.0,1.0,7.0,1965
G3514,simmodo01,NYR,NHL,5.0,300.0,2.0,1.0,1967
G3515,simmodo01,NYR,NHL,5.0,206.0,2.0,2.0,1968
G3516,simmoga01,CLF,NHL,34.0,2029.0,10.0,21.0,1974
G3517,simmoga01,CLF,NHL,40.0,2360.0,15.0,19.0,1975
G3518,simmoga01,CLE,NHL,15.0,840.0,2.0,8.0,1976
G3519,simmoga01,LAK,NHL,4.0,240.0,1.0,2.0,1976
G3520,simmoga01,LAK,NHL,14.0,693.0,2.0,7.0,1977
G3521,skidmpa01,STL,NHL,2.0,120.0,1.0,1.0,1981
G3522,skorowa01,CHI,NHL,1.0,60.0,0.0,1.0,1981
G3523,skorowa01,CHI,NHL,27.0,1396.0,11.0,9.0,1984
G3524,skorowa01,CHI,NHL,1.0,60.0,0.0,1.0,1985
G3525,skorowa01,CHI,NHL,3.0,155.0,1.0,0.0,1986
G3526,skorowa01,EDM,NHL,3.0,61.0,0.0,0.0,1987
G3527,skudrpe01,PIT,NHL,17.0,851.0,6.0,4.0,1997
G3528,skudrpe01,PIT,NHL,37.0,1914.0,15.0,11.0,1998
G3529,skudrpe01,PIT,NHL,20.0,922.0,5.0,7.0,1999
G3530,skudrpe01,BUF,NHL,1.0,0.0,0.0,0.0,2000
G3531,skudrpe01,BOS,NHL,25.0,1116.0,6.0,12.0,2000
G3532,skudrpe01,VAN,NHL,23.0,1166.0,10.0,8.0,2001
G3533,skudrpe01,VAN,NHL,23.0,1192.0,9.0,5.0,2002
G3534,smithal02,TOR,NHL,2.0,62.0,1.0,0.0,1965
G3535,smithal02,TOR,NHL,1.0,60.0,0.0,1.0,1966
G3536,smithal02,TOR,NHL,7.0,335.0,2.0,2.0,1968
G3537,smithal02,PIT,NHL,46.0,2555.0,15.0,20.0,1969
G3538,smithal02,PIT,NHL,46.0,2472.0,9.0,22.0,1970
G3539,smithal02,DET,NHL,43.0,2500.0,18.0,20.0,1971
G3540,smithal02,NEW,WHA,51.0,3059.0,31.0,19.0,1972
G3541,smithal02,NEW,WHA,55.0,3194.0,30.0,21.0,1973
G3542,smithal02,NEW,WHA,59.0,3494.0,33.0,21.0,1974
G3543,smithal02,BUF,NHL,14.0,840.0,9.0,3.0,1975
G3544,smithal02,BUF,NHL,7.0,265.0,0.0,3.0,1976
G3545,smithal02,NEW,WHA,55.0,3246.0,30.0,20.0,1977
G3546,smithal02,NEW,WHA,40.0,2396.0,17.0,17.0,1978
G3547,smithal02,HAR,NHL,30.0,1754.0,11.0,10.0,1979
G3548,smithal02,COR,NHL,37.0,1909.0,9.0,18.0,1980
G3549,smithbi01,LAK,NHL,5.0,300.0,1.0,3.0,1971
G3550,smithbi01,NYI,NHL,37.0,2122.0,7.0,24.0,1972
G3551,smithbi01,NYI,NHL,46.0,2615.0,9.0,23.0,1973
G3552,smithbi01,NYI,NHL,58.0,3368.0,21.0,18.0,1974
G3553,smithbi01,NYI,NHL,39.0,2254.0,19.0,10.0,1975
G3554,smithbi01,NYI,NHL,36.0,2089.0,21.0,8.0,1976
G3555,smithbi01,NYI,NHL,38.0,2154.0,20.0,8.0,1977
G3556,smithbi01,NYI,NHL,40.0,2261.0,25.0,8.0,1978
G3557,smithbi01,NYI,NHL,38.0,2114.0,15.0,14.0,1979
G3558,smithbi01,NYI,NHL,41.0,2363.0,22.0,10.0,1980
G3559,smithbi01,NYI,NHL,46.0,2685.0,32.0,9.0,1981
G3560,smithbi01,NYI,NHL,41.0,2340.0,18.0,14.0,1982
G3561,smithbi01,NYI,NHL,42.0,2279.0,23.0,13.0,1983
G3562,smithbi01,NYI,NHL,37.0,2090.0,18.0,14.0,1984
G3563,smithbi01,NYI,NHL,41.0,2308.0,20.0,14.0,1985
G3564,smithbi01,NYI,NHL,40.0,2252.0,14.0,18.0,1986
G3565,smithbi01,NYI,NHL,38.0,2107.0,17.0,14.0,1987
G3566,smithbi01,NYI,NHL,17.0,730.0,3.0,11.0,1988
G3567,smithfo01,NWR,PCHA,1.0,60.0,0.0,1.0,1912
G3568,smithga01,TOR,NHL,3.0,118.0,0.0,2.0,1965
G3569,smithga01,TOR,NHL,2.0,115.0,0.0,2.0,1966
G3570,smithga01,OAK,NHL,21.0,1129.0,2.0,13.0,1967
G3571,smithga01,OAK,NHL,54.0,2993.0,21.0,24.0,1968
G3572,smithga01,OAK,NHL,65.0,3762.0,19.0,34.0,1969
G3573,smithga01,CLF,NHL,71.0,3975.0,19.0,48.0,1970
G3574,smithga01,CHI,NHL,28.0,1540.0,14.0,5.0,1971
G3575,smithga01,CHI,NHL,23.0,1340.0,10.0,10.0,1972
